"title","total_prop_men","total_prop_women","credit_id","department","gender","id","job","name","movie_id","genres","budget","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"Avatar",0.6579853143,0.3420146857,"539c4987c3a36810ba0021a4","Art","Male",7236,"Art Direction","Andrew Menzies",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"52fe48009251416c750aca4b","Production","Female",6347,"Casting","Margery Simkin",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"570b6f419251417da70032fe","Art","Male",6878,"Supervising Art Director","Kevin Ishioka",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"52fe48009251416c750aca57","Costume & Make-Up","Female",8527,"Costume Design","Deborah Lynn Scott",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"52fe48009251416c750aca2f","Production","Male",8529,"Producer","Jon Landau",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"539c49b6c3a36810c10020e6","Art","Female",12653,"Set Decoration","Kim Sinclair",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"570b6f2f9251413a0e00020d","Art","Female",12653,"Supervising Art Director","Kim Sinclair",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54491a6c0e0a26748c001b19","Art","Male",14350,"Set Designer","Richard F. Mays",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"56928cf4c3a3684cff0025c4","Production","Female",20294,"Executive Producer","Laeta Kalogridis",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"52fe48009251416c750aca11","Camera","Male",18265,"Director of Photography","Mauro Fiore",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959ed592514130fc002e5d","Camera","Male",33302,"Camera Operator","Richard Bluck",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"539c4891c3a36810ba002147","Art","Male",33303,"Art Direction","Simon Bright",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959a0dc3a3680ff5002c8d","Crew","Male",58188,"Visual Effects Editor","Steve R. Moore",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"52fe48009251416c750aca1d","Editing","Male",58871,"Editor","John Refoua",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"52fe48009251416c750aca35","Camera","Female",72201,"Director of Photography","Chiling Lin",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959c529251416e2b004394","Visual Effects","Male",93214,"Visual Effects Supervisor","Steven Quale",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54491edf0e0a267489001c37","Crew","Female",122607,"Dialect Coach","Carla Meyer",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"539c485bc3a368653d001a3a","Art","Male",132585,"Art Direction","Nick Bassett",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959e02c3a3680fc60027d2","Crew","Male",956198,"Stunt Coordinator","Garrett Warren",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959ca3c3a3686ae300438c","Visual Effects","Male",957874,"Visual Effects Supervisor","Jonathan Rothbart",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"570b6f62c3a3680b77007460","Art","Male",959555,"Supervising Art Director","Todd Cherniawsky",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"539c4b65c3a36810c9002125","Costume & Make-Up","Male",1071680,"Costume Design","John Harding",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"539c49f1c3a368653d001aac","Costume & Make-Up","Male",1202850,"Makeup Department Head","Mike Smithson",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"539c4adfc3a36810e300203b","Costume & Make-Up","Female",1319844,"Costume Supervisor","Lisa Lovaas",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54491837c3a3680fb1001c5a","Art","Male",1376887,"Set Designer","C. Scott Baker",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54491baec3a3680fb4001ce6","Art","Male",1376898,"Assistant Art Director","Jeffrey Wisniewski",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959d54c3a36831b8001d9a","Visual Effects","Male",1391695,"Visual Effects Supervisor","R. Christopher White",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959cbbc3a3686ae3004391","Visual Effects","Male",1401799,"Visual Effects Supervisor","Eric Saindon",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"54959f07c3a3680fc60027f9","Camera","Male",1401806,"Still Photographer","Mark Fellman",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Avatar",0.6579853143,0.3420146857,"573c8e2f9251413f5d000094","Crew","Female",1621932,"Stunts","Min Windle",19995,"Action",2.37e+08,2787965087,12114,7.2,185.070892,162,2009-12-10,1
"Away We Go",0.5513149737,0.448685026,"52fe47ca9251416c750a5843","Directing","Male",39,"Director","Sam Mendes",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d6635c3a36872cc00286b","Production","Female",495,"Casting","Debra Zane",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d660a0e0a2608c2002dd3","Camera","Female",313,"Director of Photography","Ellen Kuras",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d6617c3a36824270003ac","Editing","Female",1782,"Editor","Sarah Flack",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d6625c3a3682424000382","Production","Female",2242,"Casting","Ellen Lewis",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d65c8c3a36872bc002dda","Production","Male",16297,"Producer","Edward Saxon",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"56792a1bc3a368474d0024b0","Art","Female",4437,"Set Decoration","Lydia Marks",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d65ba0e0a2608d0002d63","Production","Male",4855,"Producer","Peter Saraf",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d65d50e0a2608d4002c49","Production","Male",4857,"Producer","Marc Turtletaub",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d66440e0a2608cd002c70","Art","Male",10575,"Production Design","Jess Gonchor",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"56792c6dc3a36847420023b4","Costume & Make-Up","Female",12064,"Assistant Costume Designer","Sharon Globerson",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"544d65e10e0a2608cd002c65","Production","Female",34885,"Executive Producer","Pippa Harris",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"56792d9ac3a3684753002693","Sound","Male",52161,"Music Supervisor","Randall Poster",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"56792a3c9251411187002339","Costume & Make-Up","Male",52163,"Costume Design","John Dunn",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"52fe47ca9251416c750a5849","Writing","Male",84414,"Writer","Dave Eggers",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"56792bdf9251411190002366","Visual Effects","Male",1002652,"Visual Effects Supervisor","Dennis Berardi",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"56792a059251411187002331","Art","Male",1325661,"Art Direction","Henry Dunn",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Away We Go",0.5513149737,0.448685026,"56792bc8c3a368474d0024f1","Visual Effects","Male",1401292,"Visual Effects Supervisor","Eric J. Robertson",19255,"Comedy",1.7e+07,14899417,189,6.7,6.590093,98,2009-06-05,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039c7","Directing","Male",24,"Director","Robert Zemeckis",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039cd","Production","Male",1058,"Producer","Bob Gale",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039d3","Production","Male",1059,"Producer","Neil Canton",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039e5","Camera","Male",1060,"Director of Photography","Dean Cundey",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039eb","Sound","Male",37,"Original Music Composer","Alan Silvestri",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039f1","Editing","Male",1061,"Editor","Harry Keramidas",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039f7","Editing","Male",38,"Editor","Arthur Schmidt",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f80039fd","Art","Male",596,"Production Design","Lawrence G. Paull",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f8003a03","Production","Female",597,"Casting","Jane Feinberg",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f8003a09","Production","Male",598,"Casting","Mike Fenton",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"52fe4218c3a36847f8003a0f","Production","Female",752,"Casting","Judy Taylor",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540078f80e0a2658e6002358","Writing","Male",24,"Writer","Robert Zemeckis",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079060e0a2658db002351","Writing","Male",1058,"Writer","Bob Gale",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079170e0a2658e2002341","Production","Female",489,"Executive Producer","Kathleen Kennedy",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079270e0a2658d8002258","Production","Male",664,"Executive Producer","Frank Marshall",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079350e0a2658f1002249","Production","Male",488,"Executive Producer","Steven Spielberg",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079470e0a2658d800225b","Art","Male",6184,"Art Direction","Todd Hallowell",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079670e0a2658ee0022e8","Costume & Make-Up","Female",8527,"Costume Design","Deborah Lynn Scott",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079760e0a2658e900230c","Costume & Make-Up","Female",1162118,"Hairstylist","Dorothy Byrne",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"540079840e0a2658de0023b6","Costume & Make-Up","Male",14713,"Makeup Artist","Ken Chase",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56619b04925141790a00765a","Sound","Male",9971,"Supervising Sound Editor","Charles L. Campbell",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56619b34925141790c00716e","Sound","Male",1544697,"Supervising Sound Editor","Robert R. Rutledge",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56619bd6c3a36875e000808a","Camera","Male",1378173,"Still Photographer","Ralph Nelson",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56619c4a9251417906007494","Camera","Male",108146,"First Assistant Camera","Clyde E. Bryan",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56af96fac3a36831760003fb","Production","Male",68939,"Unit Production Manager","Jack Grossberg",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56af973692514101e900035f","Production","Male",13621,"Unit Production Manager","Dennis E. Jones",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56af975992514101f90003d8","Crew","Male",735,"Post Production Supervisor","Arthur F. Repola",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56af99f692514101ed00041f","Crew","Male",16474,"Stunt Coordinator","Walter Scott",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"56af9a9a92514101f900045c","Crew","Male",7036,"Stunts","Eric Stoltz",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future",0.8815092389,0.1184907611,"57c0e1e5c3a3684b8900189b","Directing","Male",5163,"Assistant Director","David McGiffert",105,"Adventure",1.9e+07,381109762,6239,8,25.778509,116,1985-07-03,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f8006467","Sound","Male",37,"Original Music Composer","Alan Silvestri",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f8006443","Directing","Male",24,"Director","Robert Zemeckis",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007a8ac3a36843600017fd","Writing","Male",24,"Characters","Robert Zemeckis",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007a93c3a368068c0015ef","Writing","Male",24,"Story","Robert Zemeckis",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54f7d507c3a368126c000757","Production","Male",30,"Associate Producer","Steve Starkey",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f800648b","Editing","Male",38,"Editor","Arthur Schmidt",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007a76c3a36806030014a9","Production","Male",488,"Executive Producer","Steven Spielberg",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007a5ac3a368436300168f","Production","Female",489,"Executive Producer","Kathleen Kennedy",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f800646d","Art","Male",496,"Production Design","Rick Carter",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007adcc3a368436c001693","Costume & Make-Up","Female",498,"Costume Design","Joanna Johnston",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f8006473","Production","Male",598,"Casting","Mike Fenton",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007acdc3a3684372001690","Art","Female",602,"Set Decoration","Linda DeScenna",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007a69c3a3684363001693","Production","Male",664,"Executive Producer","Frank Marshall",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f8006479","Production","Female",751,"Casting","Valorie Massalas",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f800647f","Production","Female",752,"Casting","Judy Taylor",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f80064bf","Writing","Male",1058,"Screenplay","Bob Gale",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f800645b","Production","Male",1058,"Producer","Bob Gale",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007aa2c3a368436c00168f","Writing","Male",1058,"Characters","Bob Gale",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007aaac3a368068c0015f4","Writing","Male",1058,"Story","Bob Gale",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f8006455","Production","Male",1059,"Producer","Neil Canton",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f8006461","Camera","Male",1060,"Director of Photography","Dean Cundey",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"52fe4221c3a36847f8006485","Editing","Male",1061,"Editor","Harry Keramidas",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007ac1c3a368068c0015f9","Art","Female",15843,"Art Direction","Margie Stone McShirley",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007b0ac3a368436000180f","Costume & Make-Up","Male",76701,"Hairstylist","Allen Payne",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part II",0.8941243583,0.1058756418,"54007aeec3a368436000180a","Costume & Make-Up","Female",1162118,"Hairstylist","Dorothy Byrne",165,"Adventure",4e+07,3.32e+08,3926,7.4,13.689855,108,1989-11-20,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078b1","Directing","Male",24,"Director","Robert Zemeckis",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078b7","Production","Male",1059,"Producer","Neil Canton",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078bd","Production","Male",1058,"Producer","Bob Gale",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078cf","Camera","Male",1060,"Director of Photography","Dean Cundey",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078d5","Sound","Male",37,"Original Music Composer","Alan Silvestri",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078db","Editing","Male",1061,"Editor","Harry Keramidas",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078e1","Editing","Male",38,"Editor","Arthur Schmidt",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078e7","Art","Male",496,"Production Design","Rick Carter",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078ed","Production","Male",598,"Casting","Mike Fenton",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078f3","Production","Female",751,"Casting","Valorie Massalas",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f80078f9","Production","Female",752,"Casting","Judy Taylor",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"52fe4225c3a36847f8007945","Writing","Male",1058,"Screenplay","Bob Gale",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007bf1c3a368436c0016bc","Writing","Male",24,"Story","Robert Zemeckis",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007bfac3a368068c00162c","Writing","Male",24,"Characters","Robert Zemeckis",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007c0bc3a36806030014cb","Writing","Male",1058,"Characters","Bob Gale",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007bc5c3a36843630016aa","Production","Female",489,"Executive Producer","Kathleen Kennedy",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007bd1c3a36843720016a5","Production","Male",664,"Executive Producer","Frank Marshall",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007bdec3a368068c001628","Production","Male",488,"Executive Producer","Steven Spielberg",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007c12c3a36843630016b6","Writing","Male",1058,"Story","Bob Gale",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007c28c3a36843720016aa","Art","Female",15843,"Art Direction","Margie Stone McShirley",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007c34c3a3684360001820","Art","Male",8679,"Art Direction","William James Teegarden",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"54007c50c3a36843690016a9","Costume & Make-Up","Female",498,"Costume Design","Joanna Johnston",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"5480ed7dc3a36829b2004bad","Art","Male",1171347,"Set Decoration","Michael Taylor",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Back to the Future Part III",0.8814376508,0.1185623494,"56143ae0c3a3686824017650","Production","Male",30,"Associate Producer","Steve Starkey",196,"Adventure",4e+07,244527583,2978,7.1,13.043999,118,1990-05-25,1
"Bad Teacher",0.2939558639,0.706044136,"569cd0ebc3a36858cb002c61","Sound","Male",1589,"Original Music Composer","Michael Andrews",52449,"Comedy",2e+07,216197492,1634,5.4,7.310686,92,2011-05-16,1
"Bad Teacher",0.2939558639,0.706044136,"569cd12c9251415e6a002d0e","Art","Male",2529,"Set Decoration","Ronald R. Reiss",52449,"Comedy",2e+07,216197492,1634,5.4,7.310686,92,2011-05-16,1
"Bad Teacher",0.2939558639,0.706044136,"569cd1afc3a36858ce002d77","Production","Female",2947,"Executive Producer","Georgia Kacandes",52449,"Comedy",2e+07,216197492,1634,5.4,7.310686,92,2011-05-16,1
"Bad Teacher",0.2939558639,0.706044136,"569cd41fc3a36858e5003011","Production","Female",2947,"Unit Production Manager","Georgia Kacandes",52449,"Comedy",2e+07,216197492,1634,5.4,7.310686,92,2011-05-16,1
